"";"CodeLocatie";"Waterloop";"X";"Y";"datum";"Meetnet";"ID";"Habitattype";"SGO";"SBZH";"IDToon";"Regio";"Versie";"Habitattype.y";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"Waarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"767";"TR306500.2";"LOEIJENS NEETJE - GEMEENTELOOP";196737;217195;2008-08-07;"monitoringVMM_KRW";"TR306500.2_7/08/2008";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"768";"TR306500.2";"LOEIJENS NEETJE - GEMEENTELOOP";196737;217195;2008-08-07;"monitoringVMM_KRW";"TR306500.2_7/08/2008";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";29;FALSE;-1
"769";"TR306500.2";"LOEIJENS NEETJE - GEMEENTELOOP";196737;217195;2008-08-07;"monitoringVMM_KRW";"TR306500.2_7/08/2008";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"5 - 25.1";"Percentage";NA;"%";"berekend";100;TRUE;0,49875
"770";"TR306500.2";"LOEIJENS NEETJE - GEMEENTELOOP";196737;217195;2008-08-07;"monitoringVMM_KRW";"TR306500.2_7/08/2008";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"berekend";100;TRUE;0
"771";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2011-08-01;"monitoringVMM_KRW";"TR306500.3_1/08/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"48.4 - 82";"Percentage";NA;"%";"berekend";100;FALSE;0,0683909477198671
"772";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2011-08-01;"monitoringVMM_KRW";"TR306500.3_1/08/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"773";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2011-08-01;"monitoringVMM_KRW";"TR306500.3_1/08/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"774";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2011-08-01;"monitoringVMM_KRW";"TR306500.3_1/08/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"43.8 - 75";"Percentage";NA;"%";"berekend";100;FALSE;-0,419821428571429
"775";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2011-08-01;"monitoringVMM_KRW";"TR306500.3_1/08/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0 - 0.1";"Percentage";NA;"%";"berekend";100;TRUE;0,995
"776";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2011-08-01;"monitoringVMM_KRW";"TR306500.3_1/08/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"777";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2011-08-01;"monitoringVMM_KRW";"TR306500.3_1/08/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"48.4 - 82";"Percentage";NA;"%";"berekend";100;FALSE;-0,503037623708704
"778";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2011-08-01;"monitoringVMM_KRW";"TR306500.3_1/08/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"779";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2011-08-01;"monitoringVMM_KRW";"TR306500.3_1/08/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;FALSE;-0,5
"780";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2011-08-01;"monitoringVMM_KRW";"TR306500.3_1/08/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"43.8 - 75";"Percentage";NA;"%";"berekend";100;FALSE;-0,419821428571429
"781";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2011-08-01;"monitoringVMM_KRW";"TR306500.3_1/08/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0 - 0.1";"Percentage";NA;"%";"berekend";100;FALSE;5e-04
"782";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2017-07-03;"monitoringVMM_KRW";"TR306500.3_3/07/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"77 - 96.4";"Percentage";NA;"%";"berekend";100;FALSE;-0,5554241914351
"783";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2017-07-03;"monitoringVMM_KRW";"TR306500.3_3/07/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"784";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2017-07-03;"monitoringVMM_KRW";"TR306500.3_3/07/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"785";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2017-07-03;"monitoringVMM_KRW";"TR306500.3_3/07/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"50.1 - 76";"Percentage";NA;"%";"berekend";100;FALSE;-0,472071071428572
"786";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2017-07-03;"monitoringVMM_KRW";"TR306500.3_3/07/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0.1 - 2";"Percentage";NA;"%";"berekend";100;TRUE;0,895
"787";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2017-07-03;"monitoringVMM_KRW";"TR306500.3_3/07/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"788";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2017-07-03;"monitoringVMM_KRW";"TR306500.3_3/07/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"77 - 96.4";"Percentage";NA;"%";"berekend";100;FALSE;-0,809467510615043
"789";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2017-07-03;"monitoringVMM_KRW";"TR306500.3_3/07/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"790";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2017-07-03;"monitoringVMM_KRW";"TR306500.3_3/07/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;FALSE;-0,5
"791";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2017-07-03;"monitoringVMM_KRW";"TR306500.3_3/07/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"50.1 - 76";"Percentage";NA;"%";"berekend";100;FALSE;-0,472071071428572
"792";"TR306500.3";"LOEIJENS NEETJE - GEMEENTELOOP";197914;219064;2017-07-03;"monitoringVMM_KRW";"TR306500.3_3/07/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0.1 - 2";"Percentage";NA;"%";"berekend";100;FALSE;0,0105
"793";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2009-08-12;"monitoringVMM_KRW";"TR333500.2_12/08/2009";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"53.2 - 80.6";"Percentage";NA;"%";"berekend";100;FALSE;0,0442839246753517
"794";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2009-08-12;"monitoringVMM_KRW";"TR333500.2_12/08/2009";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"795";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2009-08-12;"monitoringVMM_KRW";"TR333500.2_12/08/2009";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"berekend";29;TRUE;0,0714285714285714
"796";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2009-08-12;"monitoringVMM_KRW";"TR333500.2_12/08/2009";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0.1 - 2.1";"Percentage";NA;"%";"berekend";100;TRUE;0,963366666666667
"797";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2009-08-12;"monitoringVMM_KRW";"TR333500.2_12/08/2009";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0.1 - 2";"Percentage";NA;"%";"berekend";100;TRUE;0,895
"798";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2009-08-12;"monitoringVMM_KRW";"TR333500.2_12/08/2009";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"799";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2009-08-12;"monitoringVMM_KRW";"TR333500.2_12/08/2009";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"53.2 - 80.6";"Percentage";NA;"%";"berekend";100;FALSE;-0,52714464675322
"800";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2009-08-12;"monitoringVMM_KRW";"TR333500.2_12/08/2009";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"801";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2009-08-12;"monitoringVMM_KRW";"TR333500.2_12/08/2009";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"berekend";29;TRUE;0,037037037037037
"802";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2009-08-12;"monitoringVMM_KRW";"TR333500.2_12/08/2009";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"0.1 - 2.1";"Percentage";NA;"%";"berekend";100;TRUE;0,963366666666667
"803";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2009-08-12;"monitoringVMM_KRW";"TR333500.2_12/08/2009";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0.1 - 2";"Percentage";NA;"%";"berekend";100;FALSE;0,0105
"804";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2011-09-20;"monitoringVMM_KRW";"TR333500.2_20/09/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"10.9 - 40.9";"Percentage";NA;"%";"berekend";100;TRUE;0,629925161851893
"805";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2011-09-20;"monitoringVMM_KRW";"TR333500.2_20/09/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"806";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2011-09-20;"monitoringVMM_KRW";"TR333500.2_20/09/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"807";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2011-09-20;"monitoringVMM_KRW";"TR333500.2_20/09/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"2.1 - 6.9";"Percentage";NA;"%";"berekend";100;TRUE;0,850033333333333
"808";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2011-09-20;"monitoringVMM_KRW";"TR333500.2_20/09/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"0.1 - 2";"Percentage";NA;"%";"berekend";100;TRUE;0,895
"809";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2011-09-20;"monitoringVMM_KRW";"TR333500.2_20/09/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"810";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2011-09-20;"monitoringVMM_KRW";"TR333500.2_20/09/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"10.9 - 40.9";"Percentage";NA;"%";"berekend";100;FALSE;0,136492044321084
"811";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2011-09-20;"monitoringVMM_KRW";"TR333500.2_20/09/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
"812";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2011-09-20;"monitoringVMM_KRW";"TR333500.2_20/09/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";434;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;FALSE;-0,5
"813";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2011-09-20;"monitoringVMM_KRW";"TR333500.2_20/09/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1295;"725";725;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"2.1 - 6.9";"Percentage";NA;"%";"berekend";100;TRUE;0,850033333333333
"814";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2011-09-20;"monitoringVMM_KRW";"TR333500.2_20/09/2011";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1287;"824";824;"bedekking invasieve exoten";"0";"=";"%";"Percentage";NA;"0.1 - 2";"Percentage";NA;"%";"berekend";100;FALSE;0,0105
"815";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2017-09-07;"monitoringVMM_KRW";"TR333500.2_7/09/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Structuur";"helofyten";"B: 30-70 %";1;"zb";287;"783";783;"bedekking helofyten";"70";"<=";"%";"Percentage";NA;"8.5 - 31.1";"Percentage";NA;"%";"berekend";100;TRUE;0,717506394427329
"816";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2017-09-07;"monitoringVMM_KRW";"TR333500.2_7/09/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Structuur";"verticale structuur";"B: 3 groeivormen";1;"b";291;"251";251;"aantal groeivormen";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"observatie";NA;TRUE;NA
"817";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2017-09-07;"monitoringVMM_KRW";"TR333500.2_7/09/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Vegetatie";"sleutelsoorten";"B: >= 1 sleutelsoort is frequent tot (co)dominant aanwezig";1;"b";294;"432";432;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"2";"Geheel getal";NA;NA;"berekend";29;TRUE;0,0357142857142857
"818";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2017-09-07;"monitoringVMM_KRW";"TR333500.2_7/09/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"eutrofiëring";"B: 10-30 %";1;"zb";1315;"722";722;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"2 - 5.1";"Percentage";NA;"%";"berekend";100;TRUE;0,88175
"819";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2017-09-07;"monitoringVMM_KRW";"TR333500.2_7/09/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 2.0";"3260";"Verstoring";"invasieve exoten";"B: < 10 %";1;"zb";290;"832";832;"bedekking invasieve exoten";"10";"<";"%";"Percentage";NA;"2 - 5";"Percentage";NA;"%";"berekend";100;TRUE;0,65
"820";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2017-09-07;"monitoringVMM_KRW";"TR333500.2_7/09/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m<U+00B2>";1;"zb";1294;"2093";2093;"grootste vegetatievlek in m²";"10";">=";"m²";"Decimaal getal";NA;NA;"Decimaal getal";NA;"m²";"berekend";NA;NA;NA
"821";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2017-09-07;"monitoringVMM_KRW";"TR333500.2_7/09/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1291;"787";787;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"8.5 - 31.1";"Percentage";NA;"%";"berekend";100;FALSE;0,340848253663769
"822";"TR333500.2";"SCHEPPELIJKE NETE - SCHEPPELIJKE NEET - STEVENSLOOP";205977;210511;2017-09-07;"monitoringVMM_KRW";"TR333500.2_7/09/2017";"3260";"10-50";"buiten";NA;"Atl";"Versie 3";"3260";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1290;"520 OR 434";520;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";29;TRUE;0
